id,t,x,y
1,79,-0.24341574460698784,-0.6806674410541642
1,80,-0.16263821574892295,-0.6449670911206771
1,81,-0.1698427144852167,-0.46884745526369864
1,82,-0.052373498107301075,-0.5183954138596222
1,83,-0.11025381662617023,-0.5395892215100049
1,84,-0.2641594082156824,-0.5884319747910827
1,85,-0.21153738564315294,-0.6432619599810021
1,86,-0.08772675618708518,-0.5967781323437665
1,87,-0.20141978961288115,-0.6383859741262367
1,88,-0.2632045193767086,-0.5484506793013307
1,89,-0.2509790259366202,-0.5006779963576635
1,90,-0.223181826447101,-0.5280602362577128
1,91,-0.13599883541898156,-0.43296691853197605
1,92,-0.1710106389698579,-0.5061888810056275
1,93,0.022224423809644844,-0.5422151855192271
1,94,-0.1654542946395905,-0.6811939156436114
1,95,-0.19501245202540118,-0.5730653593032389
1,96,-0.24173260279990888,-0.6656197375955657
1,97,0.005950476295216112,-0.7311046816044774
1,98,0.0905896617648536,-0.8796980543353885
1,99,0.2411924014671954,-0.975572137080597
1,100,0.22449516304960382,-1.12212114293613
2,0,0.0,0.0
2,1,-0.2376365554573202,0.019511863223076988
2,2,-0.3201151093880622,-0.12074313919282201
2,3,-0.36544513665557965,-0.0016494471675743555
2,4,-0.38525518010571475,-0.2828761450482003
2,5,-0.48312849983152273,-0.35772336996538207
2,6,-0.6160113075274394,-0.45116919954550283
2,7,-0.6179463752040609,-0.42450683190781396
2,8,-0.6612793646282304,-0.41021634404045365
2,9,-0.8438228196128136,-0.29013797503617483
2,10,-0.966221486023259,-0.25073869750321387
2,11,-0.8326109600090268,-0.25629209349543525
2,12,-0.829661469561368,-0.2552692246869248
2,13,-0.84565124420126,-0.20400579615056114
2,14,-0.9115259319536374,-0.2526492031753994
2,15,-1.0373544617314985,-0.36373803611323313
2,16,-1.1713956780713153,-0.43741763940344863
2,17,-1.2007567761975442,-0.49099266562499677
2,18,-1.2867583343209188,-0.4824777863957167
2,19,-1.2938526662641483,-0.4724959721767641
2,20,-1.3112235135440746,-0.5053630307043694
2,21,-1.0585632461873806,-0.4588404193001753
2,22,-0.8934390303394433,-0.44632795373766404
2,23,-0.8928427464076062,-0.492603657562814
2,24,-0.8525891470891129,-0.4805347139238042
2,25,-0.6690751185638538,-0.47591721479557514
2,26,-0.6015124435948125,-0.45482687210452005
2,27,-0.49184125128998313,-0.46721691773865837
2,28,-0.3964307485084311,-0.3163730739756996
2,29,-0.4089444570761325,-0.21113902154792508
2,30,-0.4833023508983509,-0.3258860092252184
2,31,-0.5949216914321529,-0.2909224086828721
2,32,-0.4660680835255535,-0.3799810600884244
2,33,-0.3491166214620478,-0.410753945397234
2,34,-0.2380204379421763,-0.3916387133867223
2,35,-0.23170694547660847,-0.602313145902529
2,36,-0.3716392138116651,-0.7746572521923172
2,37,-0.35174977372895816,-0.7146397841464522
2,38,-0.13949339007795078,-0.6524940069912112
2,39,-0.08666435721834911,-0.5905177081227594
2,40,-0.22486637584551722,-0.7853325474474189
2,41,-0.26084579357697457,-0.8495879004006015
2,42,-0.14773907095115485,-0.8911759719209733
2,43,-0.30141990866316937,-0.8184712731567739
2,44,-0.25529201797469164,-0.8303089177978431
2,45,-0.14325749342835642,-0.836513121539521
2,46,-0.06011893434586704,-0.8530471843364188
2,47,-0.0708034114492124,-0.9155625079934537
2,48,0.09601569279473601,-0.9522237304010955
2,49,-0.06377909938132537,-1.0699462571275777
2,50,-0.11803343149235626,-1.2550430033972297
2,51,-0.22647252906230012,-1.1423411011690572
2,52,-0.45713354492952674,-1.3663253062980465
2,53,-0.2975210980790344,-1.6521046150097138
2,54,-0.370240799043566,-1.849839206887078
2,55,-0.24935608396255476,-1.9029741225626542
2,56,-0.3191333367582612,-1.9156113237722423
2,57,-0.4502521582307525,-2.003685188845154
2,58,-0.27469700824078325,-2.0899262757261132
2,59,-0.16695118267170758,-2.1143688740297515
2,60,-0.10308598041151663,-1.8089152461984255
2,61,-0.0005496411570413973,-1.7994236737387774
2,62,-0.057201164438681736,-1.8529221145433326
2,63,-0.06008458994636551,-1.7245103983577037
2,64,-0.22800219683273254,-1.764306819445872
2,65,-0.2801165722314807,-1.796008170671763
2,66,-0.3287554043940193,-1.8235271622703735
2,67,-0.31929885849571943,-1.7911773532989606
2,68,-0.2466398385985114,-1.8409608019677792
2,69,-0.22769515014453925,-1.8990515345334968
2,70,-0.35524367819006064,-1.7626135436046992
2,71,-0.4688576319098758,-1.8156773165832962
2,72,-0.4696734161957337,-1.9105974817281932
2,73,-0.19718424672023838,-1.971083784297906
2,74,-0.04889834698928938,-1.8008259150674384
2,75,-0.10932089261547762,-1.7834490684993645
2,76,-0.19233411021154062,-1.6335892775680132
2,77,-0.22326527545160063,-1.5193434739240774
2,78,-0.14001395985428736,-1.4628878966244703
2,79,-0.04166578355176456,-1.526646380636419
2,80,-0.11433365721455241,-1.591379710885494
2,81,-0.31001717250278354,-1.5871130508178186
2,82,-0.31258995054696564,-1.545583123567432
2,83,-0.2172509450716328,-1.5474791605521216
2,84,-0.1898157873529341,-1.5327891253016854
2,85,-0.17259021014526774,-1.4965738749256605
2,86,-0.20235911796216513,-1.5184126138346563
2,87,-0.07844495792529378,-1.6607072790356998
2,88,-0.22164664705652098,-1.5277236798671738
2,89,-0.25390410730313895,-1.5152875405724713
2,90,-0.14652555250757382,-1.614392874986798
2,91,-0.13835336554750868,-1.6611678844147897
2,92,-0.2774487159937426,-1.599986919413077
2,93,-0.2222955416973873,-1.7217376962491022
2,94,-0.1700200775433695,-1.90570794497998
2,95,-0.13181186111354032,-2.036181725255744
2,96,-0.15603431277176974,-2.0793062121845027
2,97,0.041631465770568504,-1.9060552102964656
2,98,0.05685588043369241,-1.8440324409669573
2,99,0.060722145124479626,-1.7230347424887422
2,100,0.09222198041921476,-1.8538774748977749
3,0,0.0,0.0
3,1,0.21865905884985906,0.018497155811914297
3,2,0.3128568116966648,-0.044517007527169195
3,3,0.29815979420946326,-0.1092418215886933
3,4,0.05146688069227193,-0.05565765724271789
3,5,0.1379497173202687,0.021813460018735895
3,6,0.11764012013930941,-0.039862558145901554
3,7,0.03399047275899697,-0.055332968816101696
3,8,0.11418984543966236,-0.10458815322222373
3,9,0.11269373705476256,-0.18177055793381386
3,10,0.07531111150064643,-0.28487261138358105
3,11,0.08813117763116485,-0.4475845153108181
3,12,0.005885192392187599,-0.5644943760768957
3,13,-0.060934250695050235,-0.6240176212516438
3,14,-0.0026966316665099355,-0.5952824786059574
3,15,-0.15325077583138427,-0.5810200229635915
3,16,-0.17774428313982393,-0.5626753386166611
3,17,0.0573139753450084,-0.5812492808892629
3,18,0.07110663623611824,-0.6784532519298276
3,19,0.099726476219054,-0.6070523244023508
3,20,0.01114968502500066,-0.5005332211164768
3,21,0.009256207558011487,-0.30041882749364923
3,22,0.058217428160297124,-0.25797591201518194
3,23,0.056637201186550974,-0.26170238476676017
3,24,-0.018297747659678017,-0.1568173469001201
3,25,0.16961086048114718,-0.16917987296509648
3,26,0.19264022400366562,-0.16948530803761977
3,27,0.1272375442373583,-0.34247415964034755
3,28,0.09422900732863282,-0.3920038440831327
3,29,0.15187340975073077,-0.3836949024044567
3,30,0.10392980335125769,-0.4489647686987091
3,31,0.1266637674445902,-0.32499269301805506
3,32,0.24165976776547216,-0.22864509888905404
3,33,0.17915062986689856,-0.27081847970697875
3,34,0.024656812640201586,-0.4838922271548878
3,35,0.008204888829075,-0.5439087722185988
3,36,0.12818447973970198,-0.5468690315713531
3,37,0.02728974635235487,-0.5527754795583828
3,38,-0.05182998375913461,-0.5973519611479228
3,39,-0.06703078041497912,-0.6338506991267413
3,40,-0.24272236161512506,-0.40829768962309754
3,41,-0.21602721668567282,-0.31716213881148747
3,42,-0.38319957616922873,-0.27751956671015293
3,43,-0.33565200518865146,-0.0934339494234098
3,44,-0.2930119607676223,0.003255264087794571
3,45,-0.02668048429972092,-0.16965500043810094
3,46,-0.01630666496987252,-0.23447130239435338
3,47,-0.12361899119176606,-0.24746201160051173
3,48,0.023497637174610564,-0.18099659347862385
3,49,0.06521016201490516,-0.056830593619220576
3,50,-0.0677004534414437,-0.020854897323174908
3,51,0.04066110278997072,-0.15623787575205214
3,52,0.09409619365988664,-0.09673768617704971
3,53,0.1635457574735131,-0.1794819284389952
3,54,0.20186456975434455,-0.45137754394730967
3,55,0.3088596246579547,-0.4804561304497598
3,56,0.4223056123816594,-0.5691296380206154
3,57,0.49237817402785056,-0.6939388043627908
3,58,0.5683982493912854,-0.8405347339276259
3,59,0.49431214683900215,-1.0852929208709872
3,60,0.5435146667101713,-1.1368046366317375
3,61,0.518243659791441,-1.0043449038982064
3,62,0.6541207185763901,-1.0103876274400594
3,63,0.5578709234704922,-1.1778491604215173
3,64,0.6334189073640718,-1.2155385123910152
3,65,0.5779631008977805,-1.1359105121919935
3,66,0.621788054550908,-1.1723312922169287
3,67,0.5502039792402119,-1.0336997912358534
3,68,0.3915391770883506,-1.1000678096905723
3,69,0.4674105544315496,-1.3131570069089877
3,70,0.4451806669623688,-1.2329191023552974
3,71,0.3674665650379816,-1.1428976797920107
3,72,0.3083707367944653,-1.1508411798126896
3,73,0.2298863273858478,-1.270929287529537
3,74,0.13944982189767613,-1.1952859964577258
3,75,0.2146831240179522,-1.1682461362296974
3,76,0.24011735821439578,-1.095098522387955
3,77,0.22584141929566115,-1.081460057880263
3,78,-0.027001490202172018,-1.062096708468436
3,79,-0.10951772063924378,-1.10855011509902
3,80,-0.16841881613127307,-1.144835861237721
3,81,-0.20244910105708672,-1.2055460628147152
3,82,-0.3066719986496123,-1.1155225951489391
3,83,-0.30190290234251427,-1.1462703469421962
3,84,-0.2869662062971325,-1.2434503073827292
3,85,-0.22539350818718487,-1.2905687203465825
3,86,-0.16566163641852238,-1.2983881792941376
3,87,-0.20095908728412362,-1.5425482349304582
3,88,-0.11454685396208443,-1.3789317874769857
3,89,-0.30106206588548295,-1.4102154298747056
3,90,-0.1794972196280913,-1.348809122403439
3,91,-0.2530930050484002,-1.4869320561370662
3,92,-0.17811614185334287,-1.634745866877435
3,93,-0.044320315385323106,-1.5460891092664433
3,94,-0.02119306763108896,-1.5168378888884495
3,95,-0.08172657227247247,-1.6190276129367027
3,96,-0.008241899742360212,-1.6686227820371358
3,97,-0.04980384521345228,-1.5927521756880985
3,98,-0.28510151369958725,-1.5898678714689891
3,99,-0.2716203709919241,-1.5699413373274949
3,100,-0.4471936803235566,-1.537264155101397
4,0,0.0,0.0
4,1,0.04903982937725828,-0.11200868488418031
4,2,0.02488176820499445,-0.06731157600583884
4,3,0.10173190182995454,-0.1792204363900753
4,4,0.12026344593575729,-0.19659672851334298
4,5,0.3625684084955312,-0.19222719326804025
4,6,0.4460244209267733,-0.15283469507633213
4,7,0.30851575569265577,-0.3802290421939674
4,8,0.2873956943106653,-0.35638489219063013
4,9,0.2521687004564955,-0.2019383474629723
4,10,0.3094234872551316,-0.24594147686005446
4,11,0.39000088906942776,-0.2954787511547807
4,12,0.24565645514294251,-0.22834112023667025
4,13,0.11535659904678108,-0.2938914538818054
4,14,0.25927183032392864,-0.25738887277442757
4,15,0.1861753708512383,-0.3157734640686138
4,16,0.17872533696424697,-0.31793417704845306
4,17,0.13552068534964487,-0.30276177779888697
4,18,0.4315459233862461,-0.45752717862006087
4,19,0.34590784761984567,-0.5689453073443294
4,20,0.25041055498131526,-0.6073731870654064
4,21,0.19889963126203017,-0.5725335128063966
4,22,0.15531574895406053,-0.6116156093319061
4,23,0.20175472180981885,-0.7938360433777193
4,24,0.2137070727103808,-0.8658777427108875
4,25,0.4013438206290436,-0.8801612638893694
4,26,0.5826048848830909,-0.8389475613413625
4,27,0.6189510412382476,-0.865102138828859
4,28,0.5151626760650404,-0.8516086255327797
4,29,0.5656519083413637,-0.8584602506980237
4,30,0.5352638448560582,-0.932261727707048
4,31,0.6241912470650853,-0.9577851791742488
4,32,0.4968720941808048,-0.8612915586689299
4,33,0.6199036939611158,-0.7424975770159475
4,34,0.55272717642125,-0.7151270202658969
4,35,0.7799108938744225,-0.6290471709455014
4,36,0.875161517851863,-0.6992367442079994
4,37,0.917815506689447,-0.7009296004489863
4,38,1.0124904731213449,-0.5313319372119364
4,39,1.1149241154986949,-0.4936525497107895
4,40,1.4059372478957546,-0.5223722700287148
4,41,1.2756594009434536,-0.4198912672060844
4,42,1.2714487960501808,-0.33109499165872547
4,43,1.3374959969671172,-0.4136630109007525
4,44,1.275567102821876,-0.47606354156096575
4,45,1.2957697908178385,-0.26593499788819397
4,46,1.1643737834339252,-0.03321185273859836
4,47,1.1203551327905177,0.042069008924480525
4,48,1.1844528397948872,-0.05068945449638321
4,49,1.1886631845062074,-0.15641070082696434
4,50,1.2128391217506345,-0.35558660057233127
4,51,1.449765063729192,-0.4922930473658967
4,52,1.4979296903050163,-0.40284820922911957
4,53,1.6316613378840839,-0.45418644137289255
4,54,1.7259675838248616,-0.43493112760501806
4,55,1.9026898823339904,-0.4938819505621115
4,56,1.9994090769212827,-0.4033470960541531
4,57,2.1079346171234996,-0.4080223317715371
4,58,2.173261891716784,-0.38553759835953716
4,59,2.179504115007773,-0.293806504604081
4,60,2.1886966525784555,-0.4134636085440274
4,61,2.104043139189482,-0.5343020643660366
4,62,2.0279997422748424,-0.44427628782481576
4,63,2.1142021905212016,-0.30126110613103135
4,64,2.15913231547803,-0.27486406613108577
4,65,2.1268539550499903,-0.22056626806722252
4,66,1.9981590444901836,-0.11896230750124147
4,67,2.0598479190024688,0.06217961904134876
4,68,1.9852808060019167,0.028694724795467322
4,69,1.9406394663244098,0.09802931156613026
4,70,1.8810594246091767,0.16834080016254563
4,71,1.9232226150086098,0.1905002565462251
4,72,1.8591492438531085,0.21624676580478056
4,73,1.9895788075345382,0.13872695332693413
4,74,2.118062608174463,0.07410657414780839
4,75,2.0654289691701364,0.07568238242159091
4,76,1.922140780219986,0.21395298351871983
4,77,1.9470301493341826,0.3313043209881693
4,78,1.8459817431362857,0.2042596979602694
4,79,1.9231445969966576,0.09280386766817462
4,80,2.151707069818463,0.27199965840787055
4,81,2.0331677628727003,0.3385825250126672
4,82,2.177513325189337,0.3481706060068127
4,83,2.2588020226312477,0.26155618599823977
4,84,2.3459019810964987,0.31518681437603135
4,85,2.4288109472255335,0.31349855473524546
4,86,2.3573311692660726,0.30288965688387454
4,87,2.29852904741518,0.408251922670885
4,88,2.343329570387986,0.5028299224032394
4,89,2.4320495035290493,0.6415708991657696
4,90,2.4511934381770475,0.6650835750204098
4,91,2.430675788929864,0.6886137195560003
4,92,2.38107898480169,0.7427077548723703
4,93,2.2289443673585683,0.8017434034468202
4,94,2.158725818733524,0.8129812446772406
4,95,2.2496786660763117,0.8671526050446323
4,96,2.239339316987389,0.9967953167189312
4,97,2.158569103364604,0.9092624157372879
4,98,2.091620018747904,1.04642878289785
4,99,2.2926593110366325,1.0292120057177276
4,100,2.2599408366327025,1.1428001259449974
5,0,0.0,0.0
5,1,-0.06221197298583164,-0.04738038921076593
5,2,-0.02733208874439489,-0.1441289421658975
5,3,-0.16220431888403303,-0.21998504317566864
5,4,-0.0736971441242609,-0.31724629223723627
5,5,0.022702474970471648,-0.17295670598281113
5,6,0.13524745965911147,-0.14873977507016847
5,7,0.16472718358397312,-0.08207559860490357
5,8,-0.03441826103610163,-0.20529905966156423
5,9,0.04459425580575199,-0.10685494647837417
5,10,0.09038595672144513,-0.07752449299308402
5,11,-0.05114008240289271,-0.04536797134372257
5,12,-0.1699843072540463,-0.05193878610906719
5,13,-0.2545339377478907,-0.09823941962997414
5,14,-0.2778023057976581,-0.06857320131337287
5,15,-0.2249576018203459,-0.22518285084638312
5,16,-0.3708260850996765,-0.06586580587740154
5,17,-0.3782749855858119,-0.09010723212569625
5,18,-0.6149111651258892,-0.17171181960082438
5,19,-0.3549466071297558,-0.29574344592533813
5,20,-0.31522959636881676,-0.19707459674962743
5,21,-0.3306717729222509,-0.21629358187538256
5,22,-0.425948892997853,-0.14871410476050978
5,23,-0.3927437752546495,-0.14704714574544908
5,24,-0.311872394346092,-0.30642740941760965
5,25,-0.21529827720723066,-0.2924474156293506
5,26,-0.059615637539330135,-0.2560373954943588
5,27,-0.22377526070407933,-0.14174006144294124
5,28,-0.2349655525639339,-0.22436249692539928
5,29,-0.17310016824072708,-0.13512710996032146
5,30,-0.0847411615390716,0.02180048548227001
5,31,-0.1591805115963882,0.13616881164111105
5,32,-0.17612865052100388,-0.02506935980524347
5,33,-0.254376984951044,-0.2248462294221368
5,34,-0.2419491897743514,-0.1779016962906265
5,35,-0.2574403743502061,-0.16880493461071164
5,36,-0.33673212467917485,-0.09177977695352692
5,37,-0.3872178384192492,-0.0963036304481098
5,38,-0.460610504023604,-0.17184402233411106
5,39,-0.4620488622895179,-0.05822513978123234
5,40,-0.4978305658144596,-0.1113905117917052
5,41,-0.63286371122238,-0.0048773390914896575
5,42,-0.5306981498606584,-0.09580416614502806
5,43,-0.31614040500773033,0.041865948584124416
5,44,-0.308999060975879,0.04859303457339814
5,45,-0.38058027425159824,-0.07198482108702829
5,46,-0.41362100402638496,0.10284185655088575
5,47,-0.4321528532075842,0.01766090760474992
5,48,-0.43620828915144716,0.21845248564401942
5,49,-0.4181673885338689,0.06764460333804512
5,50,-0.5268591687431847,0.16599797643508082
5,51,-0.3866168389238238,0.159859070500032
5,52,-0.47193668933556476,0.2974522363821879
5,53,-0.397851232578868,0.2873959473512725
5,54,-0.39195783012030483,0.5055512238808129
5,55,-0.27964531459621195,0.5587736779382145
5,56,-0.17912679834654294,0.47638676408267566
5,57,-0.02994253448708023,0.5718945882132989
5,58,-0.11115506926497459,0.6501822387650382
5,59,-0.047387570324764525,0.6698447581984185
5,60,-0.03451858031337483,0.574673662877222
5,61,-0.09793451429408916,0.5028334766206042
5,62,-0.10213329050379692,0.46228877115500555
5,63,-0.08648278506963283,0.4403972140620148
5,64,-0.24294414029877656,0.5038534337209756
5,65,-0.333416981257303,0.4467406384000665
5,66,-0.35951769659884714,0.3134880084004573
5,67,-0.4294497804684993,0.38290509685437935
5,68,-0.4453765055507014,0.2760015036097508
5,69,-0.5926187495033264,0.30727716618411277
5,70,-0.6366453400444794,0.42323426140917064
5,71,-0.8127803415239607,0.3462938917302806
5,72,-0.8871705526726988,0.2811131293361127
5,73,-0.8855442244767954,0.1294755427773406
5,74,-0.9077150734875225,0.0031233047776533795
5,75,-0.9700846089480336,0.11140477782446224
5,76,-0.8674742552422362,0.053209651048790094
5,77,-0.9351094534221557,0.13301403814141277
5,78,-1.0341925675526498,0.06083035274145934
5,79,-1.173305299672096,0.12972377313661923
5,80,-1.0999634764020505,0.10662548983003202
5,81,-1.0102839859358965,0.060742383127737956
5,82,-1.0081923672180242,-0.056669591173363065
5,83,-0.94104786622983,-0.08882220206621988
5,84,-0.9331648708819185,-0.10352109633216616
5,85,-0.8278639278735088,-0.2300029791422381
5,86,-0.8881086787656515,-0.12616138686779133
5,87,-0.7752481033227204,-0.07924515951347474
5,88,-0.7184095078585707,0.0020439848108754627
5,89,-0.6390876438297103,0.01883197102775019
5,90,-0.6305944871550552,0.04380703904200653
5,91,-0.5978563627782629,0.060472708085979404
5,92,-0.5703402112224574,0.1863138432155729
5,93,-0.6012724164551444,0.22229025067738695
5,94,-0.5634979861373515,0.16685013583231
5,95,-0.5141965698025761,0.02164554547759881
5,96,-0.5462977139388826,-0.27082219577543654
5,97,-0.500435868150792,-0.2772414874532405
5,98,-0.5769170949154012,-0.20607555158327862
5,99,-0.5429742411596413,-0.188143996336858
5,100,-0.6106536454501393,-0.16149855539983876
6,0,0.0,0.0
6,1,0.036010920523041785,-0.053126454032886176
6,2,0.003504995904348926,-0.015075606078409229
6,3,0.09564102250279254,0.07391962494505856
6,4,0.15687398467073854,-0.11703743769239543
6,5,-0.07146084518918078,-0.20773326136910436
6,6,-0.14815080180611226,-0.28599729872296276
6,7,-0.03998845141194149,-0.4014074962957468
6,8,0.021732592848128937,-0.46202975522773
6,9,0.1462181840097348,-0.4835856527881962
6,10,0.08000667222253312,-0.5043311613931938
6,11,0.0604410706520606,-0.4729370700898097
6,12,0.18037712337614328,-0.3505283646779484
6,13,0.2245940513577158,-0.17904640728450644
6,14,0.19053139067825337,0.05812619229573529
6,15,0.20410481138278036,0.07956172797287858
6,16,0.21559861183196552,-0.06367709895149312
6,17,0.02610349887619881,-0.03085368091336927
6,18,0.10500992153521702,0.0770723962932387
6,19,0.29894841137889894,0.08399119400964183
6,20,0.3238168861312992,0.08966652014764682
6,21,0.45759300363174765,0.07101318031068464
6,22,0.405094836498162,0.08786510409626584
6,23,0.29588284406697873,0.05591462339022204
6,24,0.27441667465031444,-0.04777114421596918
6,25,0.29946720570868995,-0.02225539656299445
6,26,0.13748744432766,0.018165821229802304
6,27,0.22316564647761125,0.031046378419231538
6,28,0.20295874241318815,0.011016365794505007
6,29,0.23594575018938524,0.007765583182963462
6,30,0.16523154973933452,-0.05021032161980713
6,31,0.1774483457859935,-0.08287638509655923
6,32,0.19794067851544495,-0.08947546052072723
6,33,0.2524622943942285,0.17286776605405624
6,34,0.13427918927477112,0.16772612041484763
6,35,-0.05459155922768302,0.18321668800833835
6,36,-0.07711070729817254,0.24872300990766708
6,37,-0.10935006106430749,0.039137075773676505
6,38,-0.1801967703184542,-0.030946540540537748
6,39,-0.3280932968377024,0.10973926359137653
6,40,-0.3153567887151559,0.29566643129344305
6,41,-0.2652982682096887,0.3872202291270108
6,42,-0.31797960520314006,0.4035974428316323
6,43,-0.43270890700576914,0.4025719743102261
6,44,-0.371651375903067,0.4244021379162336
6,45,-0.13178865213968335,0.3377647806341162
6,46,0.055037762369344184,0.22618296463532991
6,47,0.014247459668439696,0.31811331820885613
6,48,0.03821421050072614,0.3341087819246591
6,49,-0.0971895913617515,0.4094150683916993
6,50,-0.2066546678695767,0.37937454095300926
6,51,-0.13922771279986948,0.22579624329311593
6,52,0.011552107957237517,0.09721669862820956
6,53,0.018603041539855588,0.00939323842198024
6,54,0.043996276768415124,-0.04509271876855872
6,55,0.27984363888560726,-0.21068483719231537
6,56,0.33656187009914607,-0.13649151091831632
6,57,0.14906147646893197,-0.013321333984559758
6,58,0.1711499686014649,0.03900533725296418
6,59,0.2359455361151884,-0.016120076659236843
6,60,0.2672488350987088,0.000958560086779716
6,61,0.13672404899077703,0.09210486833009683
6,62,0.1854142260416234,-0.11111765319063859
6,63,0.14100305863741525,-0.13681779175073489
6,64,-0.12166823774768593,-0.19424989706759357
6,65,-0.30767718648795983,-0.13509184025292523
6,66,-0.19170294451145414,-0.29914893580455704
6,67,-0.36825070262368076,-0.2785370196900332
6,68,-0.39318617277302115,-0.3818575404407324
6,69,-0.42514067214940704,-0.32887099147403975
6,70,-0.5079918574602209,-0.3757372500743986
6,71,-0.577891060645106,-0.5039257870067881
6,72,-0.6777651142415785,-0.4692413607362597
6,73,-0.6519043531702275,-0.5082448016135174
6,74,-0.4914528856756364,-0.6300616004213586
6,75,-0.4560134859159621,-0.718570140590425
6,76,-0.6032962832519926,-0.7057687860478303
6,77,-0.5161270839699504,-0.7409299673622818
6,78,-0.43369142883449086,-0.9560416585260414
6,79,-0.4059772478839462,-0.9941366311097876
6,80,-0.5242254656943098,-1.0268158874687763
6,81,-0.5372530381742575,-1.0620200318946034
6,82,-0.5279021284474871,-0.9191618568307848
6,83,-0.4122526648561982,-0.8771395026452555
6,84,-0.3629511889510726,-0.8506196610181699
6,85,-0.4167515729170502,-1.0027007174436802
6,86,-0.454796813725904,-1.1325096737353526
6,87,-0.46240172713686317,-1.2816367886777214
6,88,-0.6137442656483416,-1.1989885654114276
6,89,-0.4812628159517641,-0.9769782227849066
6,90,-0.5174478395108485,-0.8924580276819806
6,91,-0.5560378991294722,-0.7340608046333151
6,92,-0.46165802064269384,-0.5237670489938674
6,93,-0.4036782177522683,-0.5521178277810067
6,94,-0.4904269858113762,-0.4290076629157122
6,95,-0.414727623871015,-0.4712123397307783
6,96,-0.3200945562227093,-0.2874556286857804
6,97,-0.3972520134856311,-0.32644314194683177
6,98,-0.4607784761449204,-0.3985213955897864
6,99,-0.4822964768763588,-0.24088190829324455
